college_name,no_of_applications,no_of_apps_accepted,no_of_enrolled,PctTop10HS,PctTop25HS,no_of_FT,no_of_PT,outstate_tuition,room_board_cost,books_cost,personal_spending,pct_phd_faculty,pct_termianl_faculty,sf_ratio,pct_alumni_donors,exp_per_student,total_misc_cost,accept_rate,is_private,grad_rate_round
Lesley College,0.003394914,0.004798538,0.007393425,0.115789474,0.263736264,0.031583291,0.01534234,0.483471074,0.554854981,0.202317291,0.084732824,0.692307692,0.842105263,0.678284182,0.28125,0.10383245,0.359480813,0.777054997,Yes,0.54
LeTourneau University,0.008247766,0.013138853,0.026584867,0.294736842,0.494505495,0.044216607,0.00348065,0.335743802,0.38776797,0.22459893,0.175572519,0.549450549,0.605263158,0.490616622,0.359375,0.06931589,0.312641084,0.8512123,Yes,0.52
Lewis and Clark College,0.056088976,0.076928936,0.070316187,0.357894737,0.604395604,0.05154901,0.002656286,0.695247934,0.474464061,0.157754011,0.106870229,0.978021978,0.973684211,0.262734584,0.328125,0.184986898,0.306997743,0.709166174,Yes,0.66
Lewis University,0.022348114,0.037245792,0.056630486,0.115789474,0.241758242,0.065166328,0.0651248,0.424586777,0.431904161,0.180035651,0.145038168,0.307692308,0.315789474,0.316353887,0.15625,0.085113202,0.310383747,0.893435837,Yes,0.57
Lincoln Memorial University,0.014704351,0.01866098,0.051596665,0.210526316,0.505494505,0.024949213,0.027662011,0.186466942,0.174968474,0.22459893,0.160305344,0.648351648,0.631578947,0.324396783,0.546875,0.037532754,0.148984199,0.661856889,Yes,0.48
Lincoln University,0.032886926,0.038807221,0.04577631,0.147368421,0.351648352,0.033551295,0.001465537,0.127995868,0.255359395,0.113190731,0.175572519,0.692307692,0.631578947,0.27077748,0.125,0.145644429,0.189616253,0.594559432,No,0.39
Linfield College,0.030824985,0.042501333,0.066540821,0.494736842,0.692307692,0.044724479,0.038424548,0.570247934,0.383039092,0.180035651,0.099236641,0.89010989,0.881578947,0.410187668,0.53125,0.104831564,0.241534989,0.717445299,Yes,0.8
Livingstone College,0.01705788,0.015271536,0.028629857,0.221052632,0.417582418,0.015299644,0.00045798,0.106404959,0.255359395,0.31372549,0.099236641,0.494505495,0.907894737,0.211796247,0.25,0.114653044,0.183972912,0.438911886,Yes,0.92
Lock Haven University of Pennsylvania,0.072667819,0.081613223,0.096901054,0.168421053,0.351648352,0.103193245,0.014838562,0.258884298,0.290037831,0.057486631,0.038167939,0.428571429,0.407894737,0.36461126,0.21875,0.060097649,0.098758465,0.551034891,No,0.6
Longwood College,0.055526628,0.06847437,0.108384458,0.115789474,0.417582418,0.086814373,0.00535837,0.28822314,0.343947037,0.202317291,0.297709924,0.725274725,0.736842105,0.426273458,0.359375,0.044620808,0.365914221,0.622353637,No,0.58
Loras College,0.0324912,0.046119278,0.077394998,0.2,0.32967033,0.04837481,0.007739867,0.457644628,0.349936948,0.180035651,0.145038168,0.582417582,0.5,0.313672922,0.375,0.082794503,0.251693002,0.741927853,Yes,0.67
Louisiana College,0.040239102,0.037360043,0.027843322,0.336842105,0.571428571,0.024536567,0.007190291,0.145144628,0.197982346,0.180035651,0.214503817,0.615384615,0.657894737,0.214477212,0.171875,0.082210116,0.194243792,0.435955056,Yes,0.55
Louisiana State University at Baton Rouge,0.123195801,0.187409551,0.478842221,0.294736842,0.527472527,0.511998476,0.172017403,0.18517562,0.189155107,0.22459893,0.304122137,0.824175824,0.828947368,0.35924933,0.171875,0.067016042,0.265462754,0.802128918,No,0.3
Louisiana Tech University,0.048236936,0.078909285,0.23438729,0.221052632,0.395604396,0.208894109,0.083398214,0.083522727,0.085907945,0.232620321,0.214656489,0.637362637,0.697368421,0.469168901,0.203125,0.025637642,0.127426637,0.875221762,No,0.39
Loyola College,0.083206632,0.116726331,0.110586755,0.252631579,0.494505495,0.091131285,0.00838104,0.550103306,0.712484237,0.22459893,0.099236641,0.857142857,0.842105263,0.327077748,0.421875,0.118046261,0.488713318,0.727498522,Yes,0.79
Loyola Marymount University,0.076791702,0.098636606,0.112946358,0.431578947,0.604395604,0.108525901,0.019922143,0.581198347,0.651954603,0.200089127,0.164580153,0.835164835,0.842105263,0.313672922,0.15625,0.160065602,0.487471783,0.652868125,Yes,0.83
Loyola University,0.037698123,0.061923985,0.107597924,0.242105263,0.78021978,0.082560945,0.034806503,0.452479339,0.644703657,0.22459893,0.076335878,0.758241758,0.842105263,0.246648794,0.21875,0.118197071,0.423250564,0.879243051,Yes,0.48
Loyola University Chicago,0.072855268,0.109947445,0.131036653,0.252631579,0.505494505,0.162042915,0.156446073,0.473140496,0.559583859,0.26916221,0.267175573,0.945054945,0.934210526,0.09919571,0.234375,0.18517541,0.514672686,0.795150798,Yes,0.62
Luther College,0.030575053,0.050270394,0.086833412,0.389473684,0.692307692,0.067610462,0.003847035,0.563016529,0.280580076,0.22459893,0.022900763,0.714285714,0.802631579,0.302949062,0.59375,0.108639508,0.123024831,0.880070964,Yes,0.75
Lycoming College,0.025097369,0.035532028,0.051596665,0.157894737,0.307692308,0.038852209,0.003343256,0.597107438,0.397225725,0.180035651,0.099236641,0.736263736,0.75,0.308310992,0.5,0.091202141,0.251693002,0.741573034,Yes,0.7
Lynchburg College,0.034886385,0.054383426,0.052068586,0.021052632,0.131868132,0.043962671,0.012777651,0.522210744,0.570617907,0.157754011,0.094656489,0.593406593,0.552631579,0.26541555,0.375,0.106433917,0.366817156,0.827557658,Yes,0.67
Lyndon State College,0.009455772,0.016375962,0.029573698,0.052631579,0.120879121,0.026028441,0.006823907,0.257231405,0.450819672,0.180035651,0.053435115,0.43956044,0.539473684,0.27077748,0.234375,0.074047543,0.256207675,0.927025429,No,0.46
Macalester College,0.059525545,0.054231091,0.06559698,0.578947368,0.846153846,0.05027933,0.005129379,0.700878099,0.471626734,0.180035651,0.06870229,0.846153846,0.881578947,0.252010724,0.578125,0.207872264,0.282392777,0.419278533,Yes,0.75
MacMurray College,0.013725449,0.018508645,0.022337581,0.115789474,0.21978022,0.015521838,0.002839478,0.376033058,0.310529634,0.202317291,0.106870229,0.450549451,0.407894737,0.222520107,0.515625,0.140554603,0.200902935,0.709166174,Yes,0.55
Malone College,0.01651636,0.026125371,0.061821614,0.210526316,0.406593407,0.046533773,0.011220518,0.388326446,0.302648172,0.157754011,0.145038168,0.373626374,0.276315789,0.404825737,0.25,0.030350444,0.212189616,0.843051449,Yes,0.51
Manchester College,0.01922396,0.027801051,0.032090609,0.231578947,0.593406593,0.024441341,0.002289902,0.41838843,0.32629256,0.191176471,0.183206107,0.604395604,0.631578947,0.249329759,0.3125,0.08961864,0.265801354,0.762034299,Yes,0.61
Manhattan College,0.048965905,0.063142661,0.083058046,0.2,0.593406593,0.07741874,0.011586902,0.518078512,0.791298865,0.180035651,0.236641221,0.923076923,0.894736842,0.297587131,0.390625,0.129620902,0.635440181,0.65854524,Yes,0.78
Manhattanville College,0.018349197,0.025820702,0.027843322,0.210526316,0.494505495,0.021933723,0.006823907,0.638429752,0.751891551,0.157754011,0.022900763,0.978021978,0.960526316,0.235924933,0.375,0.152789036,0.443566591,0.739325843,Yes,0.67
Mankato State University,0.062316456,0.099017442,0.237848042,0.084210526,0.21978022,0.30186643,0.082024273,0.101239669,0.136034048,0.157754011,0.215267176,0.538461538,0.578947368,0.442359249,0.171875,0.049295907,0.144808126,0.845653459,No,0.65
Marian College of Fond du Lac,0.015474976,0.022774012,0.047506686,0.147368421,0.351648352,0.032408583,0.029860316,0.364669421,0.255359395,0.180035651,0.129770992,0.318681319,0.171052632,0.158176944,0.328125,0.040831715,0.17268623,0.778947368,Yes,0.55
Marietta College,0.03186637,0.033818265,0.04829322,0.273684211,0.56043956,0.030154901,0.009571788,0.594524793,0.337326608,0.166666667,0.085496183,0.791208791,0.960526316,0.286863271,0.46875,0.132655947,0.195259594,0.522057954,Yes,0.97
Marist College,0.09684877,0.118021174,0.12505899,0.115789474,0.241758242,0.108494159,0.030089306,0.431818182,0.653373266,0.202317291,0.145038168,0.725274725,0.75,0.404825737,0.53125,0.098441005,0.474604966,0.610053223,Yes,0.66
Marquette University,0.105617229,0.172442684,0.259556395,0.368421053,0.681318681,0.218289741,0.036775819,0.478822314,0.469735183,0.22459893,0.259541985,0.857142857,0.921052632,0.294906166,0.390625,0.128112806,0.433408578,0.873329391,Yes,0.75
Marshall University,0.086330785,0.136872572,0.310209218,0.136842105,0.56043956,0.240096496,0.107075796,0.142252066,0.351513241,0.26916221,0.2,0.758241758,0.815789474,0.378016086,0.15625,0.056874093,0.316027088,0.843287995,Yes,0.45
Mary Baldwin College,0.008705975,0.01405286,0.025798333,0.263157895,0.472527473,0.022441595,0.01722006,0.457644628,0.885876419,0.22459893,0.160305344,0.637362637,0.723684211,0.115281501,0.78125,0.143891266,0.658013544,0.862566529,Yes,0.9
Mary Washington College,0.088913419,0.080204128,0.113418279,0.4,0.758241758,0.090718639,0.033661553,0.214359504,0.498423707,0.24688057,0.282748092,0.736263736,0.736842105,0.404825737,0.46875,0.040944823,0.476749436,0.409461857,No,0.83
Marymount College Tarrytown,0.008268594,0.009711326,0.012899166,0.084210526,0.274725275,0.018791265,0.016899473,0.473657025,0.736128625,0.213458111,0.125954198,0.692307692,0.907894737,0.209115282,0.46875,0.137915433,0.522573363,0.626374926,Yes,0.75
Marymount Manhattan College,0.012788203,0.017632721,0.032090609,0.210526316,0.230769231,0.026948959,0.035905656,0.405991736,0.822824716,0.113190731,0.129770992,0.604395604,0.684210526,0.246648794,0.3125,0.140177578,0.562076749,0.727735068,Yes,0.65
Marymount University,0.017911816,0.026658542,0.028157936,0.094736842,0.230769231,0.035170137,0.035493474,0.467458678,0.551702396,0.180035651,0.076335878,0.758241758,0.763157895,0.217158177,0.265625,0.101589157,0.34537246,0.787581313,Yes,0.51
Maryville College,0.028804699,0.031076243,0.022180274,0.263157895,0.472527473,0.01539487,0.00581635,0.457644628,0.382723834,0.180035651,0.212519084,0.791208791,0.868421053,0.230563003,0.671875,0.096725545,0.325056433,0.534713187,Yes,0.46
Maryville University,0.00974736,0.01237718,0.021079125,0.263157895,0.461538462,0.038217369,0.080146554,0.356921488,0.436633039,0.146613191,0.167938931,0.483516484,0.447368421,0.284182306,0.203125,0.051633457,0.322234763,0.672501478,Yes,0.57
Marywood College,0.021369213,0.029971818,0.045304389,0.126315789,0.461538462,0.041677247,0.01836501,0.449380165,0.428751576,0.22459893,0.06870229,0.626373626,0.684210526,0.249329759,0.46875,0.110241861,0.262979684,0.735068007,Yes,0.63
Massachusetts Institute of Technology,0.131839294,0.07875695,0.164071103,1,0.989010989,0.137823768,0.001236547,0.917355372,0.661254729,0.28030303,0.20610687,1,0.986842105,0.203753351,0.546875,0.572228401,0.545146727,0.212063868,Yes,0.94
Mayville State University,0.003165809,0.006131465,0.018562215,0.042105263,0.032967033,0.016474099,0.002610488,0.110847107,0.116015132,0.22459893,0.251908397,0.659340659,0.578947368,0.353887399,0.171875,0.07135182,0.174492099,1,No,0.46
McKendree College,0.019182305,0.018394394,0.01321378,0.157894737,0.373626374,0.022124175,0.031280055,0.275826446,0.308953342,0.180035651,0.083969466,0.681318681,0.657894737,0.407506702,0.328125,0.065338285,0.177200903,0.472383205,Yes,0.47
McMurry University,0.010351363,0.012910351,0.02391065,0.252631579,0.450549451,0.023520823,0.021799863,0.237086777,0.263556116,0.135472371,0.194656489,0.538461538,0.526315789,0.227882038,0.171875,0.06026731,0.21523702,0.658308693,Yes,0.25
McPherson College,0.007060588,0.008416483,0.009123801,0.105263158,0.252747253,0.006253174,0.003618044,0.289772727,0.310529634,0.22459893,0.380152672,0.505494505,0.394736842,0.195710456,0.703125,0.12381473,0.408577878,0.64234181,Yes,0.43
Mercer University,0.045925062,0.060781476,0.083215353,0.378947368,0.67032967,0.089004571,0.057659721,0.498192149,0.362704918,0.135472371,0.190839695,0.934065934,0.934210526,0.179624665,0.234375,0.109506664,0.283408578,0.68030751,Yes,0.91
Mercyhurst College,0.030741674,0.038159799,0.0569451,0.147368421,0.340659341,0.052882174,0.019784749,0.386002066,0.357818411,0.146613191,0.114503817,0.406593407,0.513157895,0.380697051,0.453125,0.077685826,0.226297968,0.633116499,Yes,0.76
Meredith College,0.016162289,0.026658542,0.053641655,0.252631579,0.538461538,0.050215846,0.021479276,0.226239669,0.231715006,0.157754011,0.19389313,0.758241758,0.763157895,0.305630027,0.515625,0.069655211,0.19751693,0.882672975,Yes,0.81
Merrimack College,0.039572616,0.055944855,0.075350008,0.178947368,0.296703297,0.056754698,0.049599267,0.524793388,0.696721311,0.124331551,0.114503817,0.714285714,0.671052632,0.383378016,0.34375,0.104077516,0.463318284,0.737315198,Yes,0.79
Mesa State College,0.031304022,0.052707746,0.134654711,0.052631579,0.098901099,0.105764347,0.041676208,0.13822314,0.318095839,0.197860963,0.306259542,0.43956044,0.315789474,0.705093834,0.1875,0.012913077,0.352595937,0.904435245,No,0.55
Messiah College,0.034594797,0.049889557,0.08997955,0.305263158,0.604395604,0.0672613,0.002381498,0.411157025,0.520176545,0.168894831,0.145038168,0.659340659,0.671052632,0.310991957,0.46875,0.086263125,0.370767494,0.755529273,Yes,0.89
Miami University at Oxford,0.190740008,0.293853302,0.512033978,0.357894737,0.32967033,0.427469528,0.036913213,0.336570248,0.343631778,0.180035651,0.172824427,0.802197802,0.855263158,0.404825737,0.3125,0.087846627,0.26772009,0.814192785,No,0.84
Michigan State University,0.375585779,0.572168482,0.966650936,0.231578947,0.527472527,0.841194769,0.188642088,0.42964876,0.308007566,0.181818182,0.053435115,0.934065934,0.934210526,0.308310992,0.140625,0.138254755,0.154401806,0.80295683,No,0.69
Michigan Technological University,0.052839856,0.084393328,0.156834985,0.431578947,0.747252747,0.170930675,0.018914587,0.298915289,0.346469105,0.35828877,0.145038168,0.813186813,0.763157895,0.388739946,0.390625,0.080815126,0.294356659,0.850857481,No,0.62
MidAmerica Nazarene College,0.005206923,0.009863661,0.029888312,0.147368421,0.296703297,0.030504063,0.007556675,0.232438017,0.305800757,0.44741533,0.711908397,0.274725275,0.118421053,0.345844504,0.3125,0.044074123,0.706884876,1,Yes,0.44
Millersville University of Penn.,0.123508217,0.114365146,0.145508888,0.221052632,0.56043956,0.158932199,0.070116785,0.284297521,0.323139975,0.157754011,0.15389313,0.703296703,0.657894737,0.383378016,0.3125,0.08758271,0.233408578,0.422353637,No,0.69
Milligan College,0.011017849,0.014814533,0.024225263,0.263157895,0.472527473,0.017331133,0.002198305,0.30268595,0.239596469,0.202317291,0.114503817,0.604395604,0.592105263,0.254691689,0.25,0.093162667,0.155756208,0.711058545,Yes,0.61
Millikin University,0.028388145,0.045281438,0.066226207,0.294736842,0.582417582,0.05234256,0.004305015,0.494318182,0.409520807,0.157754011,0.109160305,0.571428571,0.697368421,0.238605898,0.390625,0.093558542,0.262189616,0.850147842,Yes,0.73
Millsaps College,0.017162019,0.029019727,0.044675161,0.326315789,0.571428571,0.029647029,0.008152049,0.463842975,0.413303909,0.202317291,0.167938931,0.813186813,0.855263158,0.273458445,0.59375,0.151412898,0.319638826,0.907155529,Yes,0.54
Milwaukee School of Engineering,0.023660259,0.03869297,0.072518484,0.368421053,0.659340659,0.05186643,0.040439661,0.47339876,0.232503153,0.40285205,0.278625954,0.296703297,0.289473684,0.380697051,0.359375,0.074537674,0.322799097,0.874630396,Yes,0.64
Mississippi College,0.010684606,0.011920177,0.042787478,0.368421053,0.527472527,0.049390554,0.032974582,0.167355372,0.165510719,0.22459893,0.06870229,0.758241758,0.723684211,0.375335121,0.28125,0.056252003,0.074492099,0.58379657,Yes,0.57
Mississippi State University,0.086934788,0.122058039,0.24760107,0.178947368,0.527472527,0.31599162,0.07419281,0.388739669,0.20554855,0.171122995,0.187633588,0.758241758,0.697368421,0.35924933,0.3125,0.057251117,0.177539503,0.728208161,No,0.48
Mississippi University for Women,0.008310249,0.012681849,0.054270882,0.189473684,0.406593407,0.04869223,0.046393405,0.105681818,0.068883985,0.22459893,0.190839695,0.450549451,0.394736842,0.356568365,0.125,0.04746734,0.095598194,0.815257244,No,0.6
Missouri Valley College,0.025597234,0.034694188,0.044203241,0.042105263,0.285714286,0.029139157,0.007968857,0.320764463,0.515447667,0.135472371,0.099236641,0.296703297,0.565789474,0.399463807,0.25,0.021622335,0.325056433,0.704790065,Yes,0.19
Monmouth College IL,0.0108304,0.016414045,0.026584867,0.284210526,0.527472527,0.016886745,0.00045798,0.550619835,0.365699874,0.135472371,0.032061069,0.912087912,0.881578947,0.243967828,0.671875,0.14894339,0.168171558,0.807096393,Yes,0.52
Monmouth College,0.054693521,0.06889329,0.069686959,0.136842105,0.274725275,0.05567547,0.038745134,0.523760331,0.553278689,0.193404635,0.227480916,0.681318681,0.802631579,0.313672922,0.234375,0.118875714,0.461625282,0.639148433,Yes,0.49
Montana College of Mineral Sci. & Tech.,0.010226397,0.017975474,0.044832468,0.463157895,0.692307692,0.042248603,0.019006183,0.192820248,0.255359395,0.202317291,0.175572519,0.692307692,0.618421053,0.372654155,0.484375,0.055158633,0.212189616,0.942046127,No,0.72
Montana State University,0.071209881,0.105263158,0.274343244,0.147368421,0.362637363,0.272695531,0.045431646,0.165909091,0.304224464,0.202317291,0.312977099,0.736263736,0.776315789,0.404825737,0.125,0.059155089,0.348758465,0.775635719,No,0.3
Montclair State University,0.107033512,0.078299947,0.130564732,0.189473684,0.483516484,0.19908583,0.145866728,0.067561983,0.481399748,0.26916221,0.106870229,0.813186813,0.828947368,0.509383378,0.140625,0.066563613,0.340180587,0.299467771,No,0.54
Montreat-Anderson College,0.00379064,0.005750628,0.01069687,0.094736842,0.164835165,0.005618334,0.000870163,0.314979339,0.250945776,0.180035651,0.413435115,0.373626374,0.342105263,0.230563003,0.0625,0.165947179,0.379232506,0.820106446,Yes,0.06
Moorhead State University,0.049174182,0.079670957,0.181532169,0.115789474,0.307692308,0.185500254,0.049187085,0.107747934,0.139344262,0.22459893,0.114503817,0.747252747,0.75,0.418230563,0.296875,0.030331593,0.089616253,0.865405086,No,0.56
Moravian College,0.023972674,0.033627847,0.042158251,0.231578947,0.538461538,0.034979685,0.022166247,0.653409091,0.465006305,0.202317291,0.152671756,0.857142857,0.894736842,0.340482574,0.4375,0.120270703,0.34537246,0.734121821,Yes,0.72
Morehouse College,0.075542041,0.061162312,0.108069844,0.421052632,0.626373626,0.086116049,0.006961301,0.243285124,0.58480454,0.068627451,0.053435115,0.692307692,0.657894737,0.410187668,0.15625,0.09304956,0.323927765,0.352454169,Yes,0.82
Morningside College,0.010517985,0.017556554,0.032090609,0.157894737,0.296703297,0.025742763,0.010396153,0.422520661,0.299180328,0.180035651,0.114503817,0.43956044,0.578947368,0.28150134,0.5,0.092842197,0.192776524,0.893081017,Yes,0.52
